,Gene,EffectSize,StdEffect,P-Value,FDR,pBH
23289,ENSG00000261663,0.12028576044198025,0.3147402615494515,0.16873870657701695,False,1.0
23290,ENSG00000261668,0.12760394677252088,0.3082843342011818,0.17622541779528555,False,1.0
23291,ENSG00000261669,-0.059049348503604444,-0.0976013809327924,0.642566813088018,False,1.0
23292,ENSG00000261670,0.02205573860659725,0.14139967036336348,0.547311293129261,False,1.0
23293,ENSG00000261671,-0.011741115086613633,-0.031126501681934236,0.8811534772962879,False,1.0
23294,ENSG00000261675,-0.13882864691939215,-0.3385778251290552,0.10925279741828323,False,1.0
23295,ENSG00000261685,-0.1236920397948486,-0.31125975251796484,0.11920269132601595,False,1.0
23296,ENSG00000261690,0.04277518099689495,0.14006588733955172,0.5483371326915264,False,1.0
23297,ENSG00000261692,0.13287891479438158,0.20781990512573126,0.3471998323418448,False,1.0
23298,ENSG00000261693,0.021313980400950512,0.09061812681481811,0.6896916121829257,False,1.0
23299,ENSG00000261696,-0.11034654075754217,-0.22822891906998122,0.2831213167280533,False,1.0
23300,ENSG00000261697,0.0463463400516089,0.17836555381988015,0.4588680227127948,False,1.0
23301,ENSG00000261701,0.11192112336008073,0.16165620154085045,0.4693798150945454,False,1.0
23302,ENSG00000261705,0.07961559305385191,0.1944598981104761,0.3668150190537075,False,1.0
23303,ENSG00000261710,-0.16659319474733145,-0.35995386121738854,0.0765719106582113,False,1.0
23304,ENSG00000261716,0.15176266356380572,0.41645945061854184,0.07045713173337015,False,1.0
23305,ENSG00000261728,0.05838752078520571,0.1613996242670213,0.47730620856572026,False,1.0
23306,ENSG00000261730,0.048086185256558146,0.13822325044516806,0.5429098162254555,False,1.0
23307,ENSG00000261731,-0.03867626324964095,-0.08930197050311281,0.7203292383825266,False,1.0
23308,ENSG00000261732,0.00532906383242738,0.014677019048501506,0.947348616756736,False,1.0
23309,ENSG00000261737,-0.022971656900751147,-0.07169212893088826,0.7556186380474903,False,1.0
23310,ENSG00000261738,-0.13249413826438655,-0.2666048338581763,0.1827669041257407,False,1.0
23311,ENSG00000261739,0.057254921747104844,0.18398028732103822,0.3949084313652593,False,1.0
23312,ENSG00000261740,0.07992299806364168,0.1976704113825834,0.3450034518300773,False,1.0
23313,ENSG00000261744,-0.028466695915709245,-0.043705998579760846,0.8375284890340847,False,1.0
23314,ENSG00000261757,-0.31182500960592024,-0.6317325335903968,0.0027533927734755778,False,1.0
23315,ENSG00000261763,-0.02080007654049202,-0.16723562410501241,0.4740596814980478,False,1.0
23316,ENSG00000261766,-0.10078955439198006,-0.1749689929450685,0.41958718171415976,False,1.0
23317,ENSG00000261770,-0.02516767613211606,-0.053082194027480024,0.8017517115006094,False,1.0
23318,ENSG00000261777,0.18323146902722265,0.5308570389368827,0.01496104841726374,False,1.0
23319,ENSG00000261778,-0.01877686263739208,-0.027283463310630415,0.9118073253225792,False,1.0
23320,ENSG00000261780,0.05272382822570401,0.14294509350831708,0.47492205453681313,False,1.0
23321,ENSG00000261781,-0.009149981068380714,-0.05285902692724225,0.7848778751461865,False,1.0
23322,ENSG00000261786,-0.0781590933514405,-0.1603757191108822,0.48895182520291647,False,1.0
23323,ENSG00000261788,-0.03376788103614578,-0.08390239161113583,0.7399540465702104,False,1.0
23324,ENSG00000261794,0.045102145025156935,0.20389843431397572,0.38256751992025906,False,1.0
23325,ENSG00000261795,0.16845301439914498,0.48183314779142217,0.04111395212516477,False,1.0
23326,ENSG00000261799,0.005232841061658308,0.016870153586582833,0.9293327069561278,False,1.0
23327,ENSG00000261801,0.0566817336835506,0.35596800283898794,0.1216209465387583,False,1.0
23328,ENSG00000261804,0.01297508640139619,0.0339372058506451,0.8854018545290145,False,1.0
23329,ENSG00000261810,-0.06744616473562288,-0.0870308129556606,0.7023931017435208,False,1.0
23330,ENSG00000261812,0.08431805434227387,0.37364153920240173,0.06548811098822062,False,1.0
23331,ENSG00000261819,-0.0955827085858943,-0.17043849465946548,0.45324639742472317,False,1.0
23332,ENSG00000261824,0.03341238915489887,0.14860053130312115,0.49961593506642676,False,1.0
23333,ENSG00000261827,-0.1678474242908236,-0.26509007571744164,0.21850327325507468,False,1.0
23334,ENSG00000261829,0.08637819734501104,0.1964695825840629,0.39223350820489744,False,1.0
23335,ENSG00000261837,-0.032213680802761185,-0.07098525147228693,0.7328009263726252,False,1.0
23336,ENSG00000261838,-0.12749075408609956,-0.28519587294730336,0.17863670913519025,False,1.0
23337,ENSG00000261839,0.04311418853688275,0.176837686923863,0.4336056093868489,False,1.0
23338,ENSG00000261840,0.1063999991008777,0.3144918323443551,0.15692503172612052,False,1.0
23339,ENSG00000261842,0.0924896868580239,0.4875749785116561,0.03977189840321949,False,1.0
23340,ENSG00000261868,-0.008067650756806325,-0.018834331384589603,0.9331928160941534,False,1.0
23341,ENSG00000261872,-0.01942263573461768,-0.03634939301434328,0.8709847643672972,False,1.0
23342,ENSG00000261879,0.031018700557797898,0.08544402739244736,0.7040182847535945,False,1.0
23343,ENSG00000261884,-0.026125045606592193,-0.07809608506101724,0.7178280296220358,False,1.0
23345,ENSG00000261903,0.13133669762503086,0.31379168123233503,0.1471278159687718,False,1.0
23346,ENSG00000261916,0.012447176748313906,0.026020454792241066,0.9097085796584613,False,1.0
23347,ENSG00000261924,0.13904138981797962,0.4405342840163293,0.04131806063535956,False,1.0
23348,ENSG00000261925,0.15201264951306573,0.3863192802310543,0.08592351692193433,False,1.0
23349,ENSG00000261934,0.0811747317981446,0.3240705860221813,0.11270897121695757,False,1.0
23350,ENSG00000261963,0.059134145218065495,0.10763899262871092,0.6116366123244379,False,1.0
23351,ENSG00000261965,-0.11651450461765876,-0.1974955918377615,0.40421434723613847,False,1.0
23352,ENSG00000261970,0.17815789195968076,0.3567553326925679,0.08058340979707539,False,1.0
23353,ENSG00000261971,0.05278491746873691,0.15640433508868976,0.5007217431779123,False,1.0
23354,ENSG00000261996,-0.02707997397859495,-0.08035246257633598,0.7209431081630552,False,1.0
23355,ENSG00000261997,-0.09560023167211212,-0.3703298908014929,0.06726394148732907,False,1.0
23356,ENSG00000262001,0.018184078434791928,0.03440562999893448,0.9031418682497355,False,1.0
23357,ENSG00000262049,0.08674581230354035,0.2820333884709246,0.23301090124332346,False,1.0
23358,ENSG00000262050,0.01181230922839881,0.02216895236498033,0.9227219469778803,False,1.0
23359,ENSG00000262061,0.07593370025486167,0.1636458041799643,0.4644741260232983,False,1.0
23360,ENSG00000262074,-0.10055261580939838,-0.11551417630430841,0.6228843090321021,False,1.0
23361,ENSG00000262086,-0.002561099767350916,-0.012590941134096546,0.9596520748979669,False,1.0
23362,ENSG00000262089,-0.03191253362019226,-0.06488333639322204,0.7784844260700543,False,1.0
23363,ENSG00000262094,0.023728959290274913,0.09777836606123659,0.6621680628386217,False,1.0
23364,ENSG00000262096,-0.06380362193818429,-0.21060778925279003,0.343192286921856,False,1.0
23365,ENSG00000262118,0.028802676307243542,0.07880225521827827,0.7032029802222202,False,1.0
23366,ENSG00000262119,-0.10676028392990877,-0.27376981757808183,0.21443377177741174,False,1.0
23367,ENSG00000262152,0.04859774747220722,0.18931424606207148,0.39935786953121055,False,1.0
23368,ENSG00000262155,0.03240267816893627,0.08578650344161183,0.7035709085295476,False,1.0
23369,ENSG00000262171,0.1270746579241757,0.29084327180072156,0.1670271789508614,False,1.0
23370,ENSG00000262180,0.060312464616635975,0.15632862164624875,0.4813042401476524,False,1.0
23371,ENSG00000262188,-0.10493890820362214,-0.1815920921132053,0.41569497332999095,False,1.0
23372,ENSG00000262194,0.04634184614001057,0.14655590189809342,0.5325314763619436,False,1.0
23373,ENSG00000262202,-0.17340463768006548,-0.2512025273014496,0.18969856507517768,False,1.0
23374,ENSG00000262209,0.16866810121716935,0.5480788339829097,0.09940948961173919,False,1.0
23375,ENSG00000262222,0.20474258863394004,0.6675409842993417,0.0007574787083486202,False,1.0
23376,ENSG00000262223,-0.31315569086602607,-0.4202281845158912,0.056060456886284374,False,1.0
23377,ENSG00000262227,-0.026832524116471888,-0.05999706345779792,0.7887416842722955,False,1.0
23378,ENSG00000262246,-0.07498817297699313,-0.2892905316926011,0.18436187055454745,False,1.0
23379,ENSG00000262265,0.07170555583427243,0.13942831358061375,0.5921042653317075,False,1.0
23380,ENSG00000262267,0.07335921781834147,0.1331413035685228,0.5222457831632039,False,1.0
23381,ENSG00000262292,0.0527937909097774,0.15461939987958812,0.5150522769033561,False,1.0
23382,ENSG00000262312,-0.018439792653470528,-0.035289377832475516,0.8758780676209593,False,1.0
23383,ENSG00000262319,-0.12735822933196975,-0.36938588886125,0.1004306714012156,False,1.0
23384,ENSG00000262339,0.10091232187270967,0.2293483002597862,0.3277750492245973,False,1.0
23385,ENSG00000262359,0.08861839340161319,0.18212457236147783,0.4112182557388875,False,1.0
23386,ENSG00000262372,-0.00983740219773125,-0.01725632445717215,0.9393634148238762,False,1.0
23387,ENSG00000262394,-0.13799765263712757,-0.3982499993170994,0.054459452743662214,False,1.0
23388,ENSG00000262402,0.03216436659640315,0.06259439270075294,0.7856545681494839,False,1.0
23389,ENSG00000262410,0.014956328196483943,0.03586172597509316,0.8632488495007562,False,1.0
23390,ENSG00000262420,0.12127793834115431,0.37613815403223116,0.10089361386938123,False,1.0
23391,ENSG00000262445,0.04736969584304557,0.062025346566373186,0.7800458254959007,False,1.0
23392,ENSG00000262454,-0.052568532488271855,-0.13757974492165487,0.5112512935238362,False,1.0
23393,ENSG00000262468,-0.019809389649077736,-0.10332544842165359,0.6594574886263482,False,1.0
23394,ENSG00000262470,0.007620778669662263,0.013498301329253056,0.9546449135496817,False,1.0
23395,ENSG00000262480,-0.16926477477265034,-0.279773277580409,0.12894779758136748,False,1.0
23396,ENSG00000262484,0.006045480988184998,0.0165916271821791,0.9419822153040543,False,1.0
23397,ENSG00000262503,0.00673772735734489,0.015120140746526955,0.9371469969459499,False,1.0
23398,ENSG00000262514,0.015297014243566925,0.04295765609280277,0.8525706341482472,False,1.0
23399,ENSG00000262516,0.02324469137029506,0.04826088263486419,0.828511338363835,False,1.0
23400,ENSG00000262529,0.07871495089876526,0.12572804395668682,0.6207074119919229,False,1.0
23401,ENSG00000262539,-0.2652293734120577,-0.23911051838157876,0.31317662742464014,False,1.0
23402,ENSG00000262557,0.0449683786103351,0.11614361413246575,0.5618804624331206,False,1.0
23403,ENSG00000262576,0.08445150471688316,0.32130880547999835,0.1283562026570843,False,1.0
23404,ENSG00000262580,0.14951407139990322,0.4710340343395822,0.0237891854784589,False,1.0
23405,ENSG00000262583,0.07746035614485715,0.2518165397298187,0.26218820634940243,False,1.0
23406,ENSG00000262585,-0.043242461058308,-0.181112883914771,0.4456545214999209,False,1.0
23407,ENSG00000262587,-0.03686773680827566,-0.09059260900834773,0.7095496454881789,False,1.0
23408,ENSG00000262601,0.06733310847729677,0.10706726247918887,0.6223411102196839,False,1.0
23409,ENSG00000262619,-0.029204640458265506,-0.06957924514884217,0.7644838461690084,False,1.0
23410,ENSG00000262652,0.1722895806143797,0.2873266324134738,0.20955838123059967,False,1.0
23411,ENSG00000262657,-0.007714640901953867,-0.04222847651841555,0.8495050754057987,False,1.0
23412,ENSG00000262663,0.07626993123918355,0.1367561047706928,0.5630274077774327,False,1.0
23413,ENSG00000262681,0.05264311974126618,0.35258888872877236,0.13823563615161877,False,1.0
23414,ENSG00000262686,0.13678303502814673,0.24954606519452005,0.26071469638427436,False,1.0
23415,ENSG00000262691,0.0976938661881359,0.3096898879557932,0.17659452623169825,False,1.0
23416,ENSG00000262700,0.09220383637813317,0.18409500412916283,0.43293444369763767,False,1.0
23417,ENSG00000262712,0.021362015296146914,0.056743827306362515,0.8018847210505766,False,1.0
23418,ENSG00000262728,-0.049359229504700584,-0.12854333308698665,0.5904323537902525,False,1.0
23419,ENSG00000262732,-0.011736580762232753,-0.0598580468741844,0.801955342072758,False,1.0
23420,ENSG00000262758,-0.09491583368972378,-0.3404545850598972,0.13301147386161777,False,1.0
