,Gene,EffectSize,P-Value,FDR,pBH,FDR2,pBH2,FDR-2stage,P-2stage,-log10(pBH),Significant
40,ENSG00000003987,1.3162358590312444,0.18809489148496172,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
41,ENSG00000003989,-2.3714724260190776,0.01771736863937368,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
42,ENSG00000004059,1.0436763428194593,0.2966351586839585,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
43,ENSG00000004139,0.9123050182824434,0.3616081733646215,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
44,ENSG00000004142,1.589164317234143,0.11202330014550245,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
45,ENSG00000004399,-0.9867330348158563,0.32377353080531746,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
46,ENSG00000004455,-0.5545561424902947,0.5791982943979173,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
47,ENSG00000004468,-0.5672509584076901,0.5705436910076569,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
48,ENSG00000004478,1.4995515361036473,0.13373060954662241,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
49,ENSG00000004487,0.3180263153212553,0.7504649756414488,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
50,ENSG00000004534,-0.025959100288461635,0.9792899606895252,False,1.0,False,0.9991873170444067,False,1.0,-0.0,False
51,ENSG00000004660,1.0288773750711422,0.30353730130920165,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
52,ENSG00000004700,0.7382205218039987,0.4603804542163915,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
53,ENSG00000004766,0.8632292893882203,0.3880114129829101,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
54,ENSG00000004776,0.9279988389470686,0.3534081718854537,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
55,ENSG00000004777,-0.8757782674074137,0.38115058682428615,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
56,ENSG00000004779,-0.0068252791792772485,0.9945542574008595,False,1.0,False,0.9999650338089631,False,1.0,-0.0,False
57,ENSG00000004799,-1.8369622643896686,0.0662154663227473,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
58,ENSG00000004838,0.43508438034880415,0.6635011805932818,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
59,ENSG00000004864,0.7701032303755774,0.44123865994315103,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
60,ENSG00000004866,-0.06710947013199024,0.9464945548183865,False,1.0,False,0.9979940242306904,False,1.0,-0.0,False
61,ENSG00000004897,1.0687826095658937,0.2851676372520895,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
62,ENSG00000004961,1.5355534467695613,0.12464793923434984,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
63,ENSG00000004975,0.7915689623864645,0.42861205043388595,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
64,ENSG00000005007,2.1661161192178664,0.030302314743055916,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
65,ENSG00000005020,-1.2288181994964902,0.21913997637554872,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
66,ENSG00000005022,1.1624887697215747,0.24503698378781202,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
67,ENSG00000005059,-1.9081043449788342,0.056377731254559374,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
68,ENSG00000005075,0.39018763092980774,0.6963978073068299,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
69,ENSG00000005100,0.3283417296514556,0.7426532957625744,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
70,ENSG00000005108,-0.9252882359026323,0.35481599640240435,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
71,ENSG00000005156,0.3170553489920871,0.7512016045971899,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
72,ENSG00000005175,1.5895178269101453,0.11194353257871723,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
73,ENSG00000005187,-1.104464626699179,0.2693916398955658,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
74,ENSG00000005189,0.7182567150116376,0.4725990138709224,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
75,ENSG00000005194,1.8370041930077567,0.06620927639410136,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
76,ENSG00000005206,0.8702523028332667,0.3841625386522255,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
77,ENSG00000005238,0.9108945006076202,0.36235096356300456,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
78,ENSG00000005243,-0.48431429329446113,0.6281628335700042,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
79,ENSG00000005249,-0.47411809012485373,0.6354156991550892,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
80,ENSG00000005302,-0.24249308992398586,0.8083981105504814,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
81,ENSG00000005339,1.8062965734172705,0.0708720268014825,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
82,ENSG00000005379,-1.0135582720869387,0.3107935773535797,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
83,ENSG00000005381,-1.0556042395496559,0.2911490631872766,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
84,ENSG00000005421,0.1647474207215563,0.8691427905756542,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
85,ENSG00000005436,0.7686076217207957,0.44212627952593764,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
86,ENSG00000005448,1.4726711065844047,0.14083974111997663,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
87,ENSG00000005469,-0.24730568593007943,0.8046716587022155,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
88,ENSG00000005471,-1.2985517956273296,0.19409779001335303,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
89,ENSG00000005483,1.3812891934103757,0.16719005959067446,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
90,ENSG00000005486,-0.05135491807870005,0.9590427075008872,False,1.0,False,0.9987705819211784,False,1.0,-0.0,False
91,ENSG00000005513,0.7227738525566705,0.4698188340533562,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
92,ENSG00000005700,1.0813975239944544,0.27952032257707526,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
93,ENSG00000005801,0.386496443373204,0.6991290361501855,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
94,ENSG00000005810,0.2560065124182498,0.7979458086693462,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
95,ENSG00000005812,1.5970632573235588,0.1102516073685753,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
96,ENSG00000005844,-1.1750379269049216,0.23997954253878873,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
97,ENSG00000005882,1.5385689934073108,0.12390955305554363,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
98,ENSG00000005884,0.8812945517787711,0.3781584141840083,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
99,ENSG00000005889,1.1549863050321427,0.24809603468203945,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
100,ENSG00000005893,-0.6223370383019724,0.5337202714597226,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
101,ENSG00000005955,1.669091590012776,0.09509922975037456,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
102,ENSG00000005961,0.07385683133493552,0.9411243055931003,False,1.0,False,0.9970184734312907,False,1.0,-0.0,False
103,ENSG00000005981,-0.5236071526125281,0.6005518056115553,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
104,ENSG00000006007,0.006296538361700234,0.9949761224511576,False,1.0,False,0.9999650338089631,False,1.0,-0.0,False
105,ENSG00000006015,1.9041030058138775,0.05689677032919514,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
106,ENSG00000006016,0.5239604234281084,0.600306066890729,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
107,ENSG00000006025,-0.17054209012894647,0.8645838360213496,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
108,ENSG00000006042,1.811004557786771,0.07014014614792004,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
109,ENSG00000006062,1.8738396602499114,0.060952528170298094,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
110,ENSG00000006071,0.9376829111875095,0.3484073884370513,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
111,ENSG00000006114,1.4854689750174452,0.1374196359986984,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
112,ENSG00000006116,-0.7244324968340669,0.46880025519073043,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
113,ENSG00000006118,-0.5629854985604034,0.5734447586426572,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
114,ENSG00000006125,0.0019521979156751892,0.9984423724128243,False,1.0,False,0.9999650338089631,False,1.0,-0.0,False
115,ENSG00000006128,-0.6000109230573804,0.5484989558610862,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
116,ENSG00000006194,1.0926840493841672,0.27453254544318983,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
117,ENSG00000006210,-0.4008891396825899,0.6885017461177372,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
118,ENSG00000006282,0.5538786407079395,0.5796619037847981,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
119,ENSG00000006283,-0.1584080306613111,0.8741352861241605,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
120,ENSG00000006327,-0.1797236111737363,0.8573695562247495,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
121,ENSG00000006432,0.4895335919203199,0.6244639784361488,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
122,ENSG00000006451,0.15796223644257976,0.8744865560065136,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
123,ENSG00000006453,0.19537295770359583,0.8451009852936604,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
124,ENSG00000006459,0.21042349541751684,0.8333371564485521,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
125,ENSG00000006468,0.46990352938759167,0.6384239426193494,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
126,ENSG00000006530,1.583252772460171,0.11336386259099833,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
127,ENSG00000006534,-0.36457935230255667,0.7154254299732086,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
128,ENSG00000006576,-1.688608182305922,0.09129454160626835,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
129,ENSG00000006607,1.1282086626769077,0.25923180633128395,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
130,ENSG00000006611,0.36449981446934687,0.7154848123141186,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
131,ENSG00000006625,-0.28508422443568926,0.7755796158611159,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
132,ENSG00000006634,-0.5678951288056661,0.5701061797925685,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
133,ENSG00000006652,0.19322984278426908,0.8467789679744271,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
134,ENSG00000006695,-0.07268095974284852,0.9420600003946829,False,1.0,False,0.9970184734312907,False,1.0,-0.0,False
135,ENSG00000006704,-0.7257911939793771,0.4679667861524325,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
136,ENSG00000006712,1.6772605310458981,0.09349154697860451,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
137,ENSG00000006715,-0.4162954423022419,0.6771938272472939,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
138,ENSG00000006740,1.6755291463242534,0.09383045740052785,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
139,ENSG00000006744,1.9888443752587004,0.04671838304564327,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
140,ENSG00000006747,-1.8282567054898629,0.06751103419221371,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
141,ENSG00000006756,0.46975284018110286,0.6385316113135082,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
142,ENSG00000006757,0.1276189424954793,0.8984505397673941,False,1.0,False,0.9955757432427934,False,1.0,-0.0,False
143,ENSG00000006831,-0.41343397411306654,0.6792886875038178,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
144,ENSG00000006837,1.3406468794465536,0.18003512901793006,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
145,ENSG00000007001,-0.339415374161335,0.7342968383703303,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
146,ENSG00000007047,-0.7587484962278048,0.4480030204444908,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
147,ENSG00000007062,-0.6523194443454609,0.514195118956466,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
148,ENSG00000007080,0.5153894100859417,0.606280931106083,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
149,ENSG00000007129,0.16590405297597813,0.8682324578856447,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
150,ENSG00000007168,0.17243816746196902,0.8630930682645235,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
151,ENSG00000007171,1.5179375995439437,0.12903013018889792,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
152,ENSG00000007174,-0.46026982939982836,0.6453225542187035,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
153,ENSG00000007202,-1.0854326040443538,0.2777300984812907,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
154,ENSG00000007237,0.8079183645327231,0.419137578656797,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
155,ENSG00000007255,1.5439557865309423,0.12259904397462545,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
156,ENSG00000007264,-0.048704668405453636,0.9611546554435969,False,1.0,False,0.9987705819211784,False,1.0,-0.0,False
157,ENSG00000007314,-1.0645941879201961,0.2870596110951632,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
158,ENSG00000007341,-0.3836507073442288,0.7012373516230059,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
159,ENSG00000007372,0.7697847920104135,0.4414275623839925,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
160,ENSG00000007376,1.0745975076723995,0.28255496818723214,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
161,ENSG00000007384,-0.41171688980818905,0.6805469439410761,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
162,ENSG00000007392,-0.7252805058714606,0.46827996253518067,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
163,ENSG00000007402,0.7907635613202754,0.42908197725485464,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
164,ENSG00000007516,-0.03750673981575658,0.9700809663337172,False,1.0,False,0.9991873170444067,False,1.0,-0.0,False
165,ENSG00000007520,1.0645051563479737,0.2870999197697498,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
166,ENSG00000007541,0.08772067516904651,0.9300986865592078,False,1.0,False,0.9967666439330368,False,1.0,-0.0,False
167,ENSG00000007545,1.1056161941862215,0.2688926774514131,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
168,ENSG00000007866,-1.9700521929534964,0.048832389159976744,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
169,ENSG00000007908,-1.6131072919941727,0.10672119990536984,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
170,ENSG00000007923,-0.014603166353466162,0.9883487731380183,False,1.0,False,0.9991891608078804,False,1.0,-0.0,False
171,ENSG00000007933,-1.051053385619206,0.293234071496563,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
172,ENSG00000007944,0.24819344399338197,0.8039847386262541,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
173,ENSG00000007952,-0.8085157739617989,0.41879372920692226,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
174,ENSG00000008018,1.252616103792132,0.21034545135213467,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
175,ENSG00000008056,0.370600699320147,0.7109349611170053,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
176,ENSG00000008083,1.5721251233293565,0.11592153606422023,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
177,ENSG00000008086,-0.6754564686619458,0.4993857993979788,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
178,ENSG00000008118,0.004351758916015796,0.9965278097078557,False,1.0,False,0.9999650338089631,False,1.0,-0.0,False
179,ENSG00000008128,0.6925329641279526,0.48860269200461914,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
180,ENSG00000008130,-0.4389605784044858,0.6606901009961625,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
181,ENSG00000008226,0.3508331838539015,0.725713500486997,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
182,ENSG00000008256,-0.40987212476167184,0.6818997545884629,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
183,ENSG00000008277,1.2084820865296737,0.22686188210776403,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
184,ENSG00000008282,-0.050985912217137955,0.9593367463695421,False,1.0,False,0.9987705819211784,False,1.0,-0.0,False
185,ENSG00000008283,-0.11787248077956074,0.9061686983675031,False,1.0,False,0.9963991856171802,False,1.0,-0.0,False
186,ENSG00000008294,1.3783361153875338,0.1680995375811859,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
187,ENSG00000008300,1.8655096418249555,0.06211000198052277,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
188,ENSG00000008311,-0.8171001604274345,0.41387119128360805,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
189,ENSG00000008324,-0.8703535599100021,0.3841072173720227,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
190,ENSG00000008382,0.1956674140257199,0.8448704911966844,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
191,ENSG00000008394,-1.41814728285485,0.1561477691993823,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
192,ENSG00000008405,0.6121274010616512,0.5404534697121024,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
193,ENSG00000008438,-0.2927048324401391,0.7697477758440308,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
194,ENSG00000008441,1.9243673545868116,0.05430855340125972,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
195,ENSG00000008513,-0.5417052680309635,0.5880215600693481,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
196,ENSG00000008516,0.19455971928098043,0.8457376397244787,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
197,ENSG00000008517,0.1784880489339287,0.8583397060678374,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
198,ENSG00000008710,1.8349758965967697,0.06650926090552839,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
199,ENSG00000008735,0.21125477376760368,0.832688471766746,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
200,ENSG00000008838,-0.36544050257665267,0.7147826120473769,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
201,ENSG00000008853,-0.1626956401826968,0.8707580798834691,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
202,ENSG00000008869,1.1521617600773428,0.2492546081816862,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
203,ENSG00000008952,0.20911249580824404,0.8343604201021289,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
204,ENSG00000008988,-0.5380349971578039,0.590552887487542,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
205,ENSG00000009307,0.687936993027585,0.49149245963936095,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
206,ENSG00000009335,0.9224319962647333,0.3563032865753787,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
207,ENSG00000009413,0.48470634167794396,0.6278846673696636,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
208,ENSG00000009694,0.6512183897767275,0.514905520920281,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
209,ENSG00000009724,0.469716231385332,0.6385577697540737,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
210,ENSG00000009780,1.2485396563464883,0.21183349520319505,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
211,ENSG00000009790,0.7086823759600815,0.4785216040300395,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
212,ENSG00000009830,0.4194713888767632,0.6748716603723902,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
213,ENSG00000009844,1.0609098492049938,0.28873087279572174,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
214,ENSG00000009950,0.6829236612247555,0.49465508170147465,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
215,ENSG00000009954,0.6845832909111699,0.4936069139144188,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
216,ENSG00000010017,0.04654256481670697,0.9628778090085088,False,1.0,False,0.9991863581388061,False,1.0,-0.0,False
217,ENSG00000010072,0.24083008345078954,0.8096868124989768,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
218,ENSG00000010165,2.469697054476414,0.013522751734723526,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
219,ENSG00000010219,0.12500413451275003,0.9005202771486929,False,1.0,False,0.9955757432427934,False,1.0,-0.0,False
220,ENSG00000010244,-0.09828460421985358,0.9217063030409274,False,1.0,False,0.9963991856171802,False,1.0,-0.0,False
221,ENSG00000010256,0.9721422686350326,0.33097977647931687,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
222,ENSG00000010270,0.4750227110141047,0.6347707857594733,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
223,ENSG00000010278,0.1778898058604863,0.858809516902705,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
224,ENSG00000010282,0.11288883456501131,0.9101186884688126,False,1.0,False,0.9963991856171802,False,1.0,-0.0,False
225,ENSG00000010292,1.9052733180893067,0.05674455195008626,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
226,ENSG00000010295,0.7426046584663506,0.45772106732076334,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
227,ENSG00000010310,0.33081443102684926,0.7407846596895893,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
228,ENSG00000010318,1.807301711836149,0.07071524928419012,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
229,ENSG00000010319,-0.5104902216884344,0.609708063385292,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
230,ENSG00000010322,-0.30761996359503235,0.7583715276276213,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
231,ENSG00000010327,-1.2459105161777588,0.2127972488792006,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
232,ENSG00000010361,2.8934692452145025,0.003810116021512926,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
233,ENSG00000010379,-0.8108953032717761,0.41742579771945865,False,1.0,False,0.9951362324502372,False,1.0,-0.0,False
