,Gene,EffectSize,P-Value,FDR,pBH
4621,ENSG00000120071,0.05888672772034549,0.5857103707183203,False,0.7816033087992642
4622,ENSG00000120088,-0.26191913886184354,0.031585937054606564,False,0.22821130955089233
4623,ENSG00000120129,-0.12478466037310885,0.6221403285381626,False,0.8047865586353001
4624,ENSG00000120137,-0.15637467542380298,0.21221106796235423,False,0.48412057750677806
4625,ENSG00000120149,0.10781498011569633,0.44205198105435317,False,0.6851503738623973
4626,ENSG00000120156,0.00940779814503249,0.9369722224887035,False,0.9729090929467779
4627,ENSG00000120158,0.21133988636858844,0.009623467830649516,False,0.14474084444279928
4628,ENSG00000120159,0.014427888691134124,0.8586472407285406,False,0.9361252707959208
4629,ENSG00000120160,0.14367278697145247,0.13950906611604155,False,0.4029108650594482
4630,ENSG00000120162,-0.2151217591741225,0.06536362711722792,False,0.29849013847821315
4631,ENSG00000120210,0.29370432794797624,0.017949198686437934,False,0.1831356357626113
4632,ENSG00000120215,0.15295212780217562,0.20817577702465506,False,0.4799669528920961
4633,ENSG00000120217,0.05125730219258533,0.24870617215623536,False,0.5220879236452683
4634,ENSG00000120251,-0.257963696854396,0.11751300236705538,False,0.37538613145517935
4635,ENSG00000120253,0.028020221750393093,0.7306161700044247,False,0.8693478169512121
4636,ENSG00000120254,-0.09429362125304264,0.19294099212854943,False,0.464593520238626
4637,ENSG00000120256,-0.2919889413986221,0.061145350854898646,False,0.2902424464568849
4638,ENSG00000120262,-0.009908694281032865,0.907755799370704,False,0.959817833937153
4639,ENSG00000120265,-0.5232256050730029,0.022080335083632146,False,0.19790891761943274
4640,ENSG00000120278,0.27796770541168625,0.05919644518584223,False,0.2874635365078486
4641,ENSG00000120279,0.0006661744561931202,0.9962649973051826,False,0.9987380771116046
4642,ENSG00000120280,0.06666297958023792,0.6992567327010837,False,0.850928969650648
4643,ENSG00000120306,0.03128698206402064,0.7600252764073893,False,0.8854097879276981
4644,ENSG00000120314,-0.09195122667364437,0.30370784352313007,False,0.5703940218965682
4645,ENSG00000120318,0.020956933417369542,0.8588196915132362,False,0.9362368596417745
4646,ENSG00000120322,-0.12331133782341949,0.37179663565961973,False,0.6284200800512821
4647,ENSG00000120324,-0.25916123159608867,0.006275638750531254,False,0.12424089934007636
4648,ENSG00000120327,-0.14894206427832968,0.10378227555334014,False,0.35696238254652346
4649,ENSG00000120328,-0.1801902979243263,0.10261863664132541,False,0.35594932504620397
4650,ENSG00000120329,-0.049851262541121384,0.5635909990067431,False,0.766904138189888
4651,ENSG00000120332,-0.022131967160646603,0.8192830870744481,False,0.9158932131979565
4652,ENSG00000120333,0.12056274988058654,0.23908382011602036,False,0.5122033047936796
4653,ENSG00000120334,0.07836049675104166,0.48808970129978513,False,0.7178817782297865
4654,ENSG00000120337,-0.057723691482726415,0.6445575006849376,False,0.8184859084924592
4655,ENSG00000120341,-0.08196053028883302,0.25310871188094874,False,0.5263727015119711
4656,ENSG00000120370,-0.0032013225508594058,0.9749174300508285,False,0.9897487047143196
4657,ENSG00000120437,-0.47954702732859866,0.009215326796748127,False,0.14248950004801375
4658,ENSG00000120438,-0.15820064641389261,0.3087918594226672,False,0.5748053444691162
4659,ENSG00000120451,-0.031523374126638665,0.7215048335275647,False,0.8642097111091354
4660,ENSG00000120457,-0.013454527039473535,0.927784233219224,False,0.9687546695289843
4661,ENSG00000120458,0.05087886441794823,0.4915370734959835,False,0.7202636544654042
4662,ENSG00000120471,0.020665674503911283,0.7944834640104118,False,0.9024053153194957
4663,ENSG00000120500,0.200959266042368,0.04402753455915468,False,0.25781169417676947
4664,ENSG00000120509,-0.24856463695271017,0.014145907123374574,False,0.1677590611729196
4665,ENSG00000120519,0.044534214330461216,0.5459841572207289,False,0.7562075787237164
4666,ENSG00000120526,-0.1351522075373263,0.3776131351398936,False,0.6336377959359851
4667,ENSG00000120533,-0.09867842633742502,0.20554590242244097,False,0.47714949475095414
4668,ENSG00000120539,-0.07065051703515457,0.38940774651381593,False,0.6433026837959103
4669,ENSG00000120549,-0.19339981845241097,0.10757959393049839,False,0.360951369998107
4671,ENSG00000120586,-0.10732130564955136,0.08361889792850348,False,0.3260986453181645
4672,ENSG00000120594,0.3009429756592009,0.18530064848292782,False,0.45587560106104086
4673,ENSG00000120616,0.04177765268710552,0.531109571037576,False,0.7467117153567703
4674,ENSG00000120645,-0.32240603302972964,0.09001445235823685,False,0.3363709200377324
4675,ENSG00000120647,0.10723369469322439,0.2906516255060805,False,0.560018152098073
4676,ENSG00000120656,-0.03585184858886176,0.6739337121933464,False,0.8360217005620559
4677,ENSG00000120658,-0.1012057854296595,0.11510946286486418,False,0.3722112414012532
4679,ENSG00000120664,0.07668660340641059,0.6606313457072486,False,0.8285802148001837
4680,ENSG00000120669,0.07758877575186524,0.45237825298846945,False,0.6928614271422241
4681,ENSG00000120675,-0.04813611234786418,0.6725874830354155,False,0.8353521111373026
4682,ENSG00000120685,0.027614506675835128,0.6193492750541757,False,0.8034509735306661
4683,ENSG00000120686,-0.04195477592335398,0.7306719743638479,False,0.8693478169512121
4684,ENSG00000120688,-0.06293774699415096,0.5276897827265221,False,0.7449885264400985
4685,ENSG00000120690,0.23084621851703968,0.12760244024256429,False,0.3887468716545846
