,Gene,EffectSize,P-Value,FDR,pBH,FDR2,pBH2,FDR-2stage,P-2stage,-log10(pBH),Significant
4217,ENSG00000116299,-0.6602469399059874,0.5090953741021018,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4218,ENSG00000116329,-0.4979664401507406,0.6185076964961895,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4219,ENSG00000116337,-0.3653226415846735,0.714870579131127,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4220,ENSG00000116350,0.5277195835905756,0.597693978795082,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4221,ENSG00000116353,-1.5759998340365444,0.11502584146022803,False,1.0,False,0.9867055090393185,False,1.0,-0.0,False
4222,ENSG00000116396,-1.17038800321534,0.24184486127912053,False,1.0,False,0.9951494420976731,False,1.0,-0.0,False
4223,ENSG00000116406,0.2806025118507384,0.7790152892320454,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4224,ENSG00000116455,-0.2642833357647838,0.7915616000611223,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4225,ENSG00000116459,0.3491765884413831,0.7269567411106941,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4226,ENSG00000116473,0.6240012189167162,0.5326267845671717,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4227,ENSG00000116478,2.102762285025816,0.035486554384765084,False,1.0,False,0.9498223840773748,False,0.9972339536678368,-0.0,False
4228,ENSG00000116489,1.4673987159644297,0.14226762359436163,False,1.0,False,0.9886686154235266,False,1.0,-0.0,False
4229,ENSG00000116497,0.2795043533372477,0.7798577976179732,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4230,ENSG00000116514,-0.3490129668387958,0.7270795748250733,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4231,ENSG00000116521,-0.1343854310998057,0.8930978014322851,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4232,ENSG00000116525,-1.4056698318771381,0.15982218920379354,False,1.0,False,0.9945115060487729,False,1.0,-0.0,False
4233,ENSG00000116539,0.2571522285298244,0.7970612602492235,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4234,ENSG00000116544,-0.7315519712956535,0.4644420722256233,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4235,ENSG00000116560,0.02130371349464196,0.9830033815720524,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4236,ENSG00000116574,-0.45350182942659995,0.6501874263163054,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4237,ENSG00000116580,-0.33886866526318776,0.7347086707674362,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4238,ENSG00000116584,-1.811178289617245,0.07011325773401743,False,1.0,False,0.9766764579841272,False,1.0,-0.0,False
4239,ENSG00000116586,1.0846314120985523,0.27808493670363443,False,1.0,False,0.9970664132486233,False,1.0,-0.0,False
4240,ENSG00000116604,-0.517809233787766,0.6045913751850212,False,1.0,False,0.9994034840622099,False,1.0,-0.0,False
4241,ENSG00000116641,2.2183569266048515,0.02653050555932874,False,1.0,False,0.9498223840773748,False,0.9972339536678368,-0.0,False
