,Gene,EffectSize,P-Value,FDR,pBH
21275,ENSG00000256061,-0.010091895542139302,0.9648295543261833,False,0.992539714603651
21276,ENSG00000256069,0.252901316371697,0.2339232322499274,False,0.6773367598789198
21277,ENSG00000256071,-0.001127187669372048,0.99411660005474,False,0.9979560799128078
21278,ENSG00000256073,-0.20292022067181759,0.49811628919672457,False,0.8469404303008384
21279,ENSG00000256087,0.0955564970865958,0.04646668265806023,False,0.376914472018736
21280,ENSG00000256091,0.06026688355778813,0.7814985107772233,False,0.9494463165795527
21281,ENSG00000256092,-0.003436974090647857,0.97209412662667,False,0.9943297533860119
21282,ENSG00000256101,0.019757257875669114,0.9105623577097898,False,0.9803216313449773
21283,ENSG00000256108,0.11745447851029459,0.6821213761504443,False,0.9195997894924689
21284,ENSG00000256139,0.16344566502588923,0.30664273744745574,False,0.7365964194123906
21285,ENSG00000256143,-0.02192150349533806,0.8983560378893573,False,0.9775876838388136
21286,ENSG00000256159,0.06837582362045838,0.5389839436608317,False,0.8664836869879982
21287,ENSG00000256167,0.011718257359193286,0.9476216952977001,False,0.9877623696996594
21288,ENSG00000256176,0.3413467578389849,0.10275735400334954,False,0.501934311588241
21289,ENSG00000256188,0.10679047755443313,0.24456532586004753,False,0.6879372215843943
21290,ENSG00000256193,-0.028122346256920304,0.9214963270578945,False,0.9817260972865912
21291,ENSG00000256196,-0.36545977997335305,0.08983351352825716,False,0.4830320547845839
21292,ENSG00000256197,0.009151716641081855,0.9672097000493314,False,0.9931134710907009
21294,ENSG00000256222,0.2504595042078618,0.27959652526130196,False,0.7179317548348731
21295,ENSG00000256223,-0.0016031808099588837,0.9827841465576153,False,0.9958582308935934
21296,ENSG00000256229,0.02778042895759104,0.7478760447546519,False,0.9386880683147191
21297,ENSG00000256234,0.19354091526100406,0.23042066663615635,False,0.6732182312256428
21298,ENSG00000256238,0.1298645217067541,0.4129280989829184,False,0.8064991073132962
21299,ENSG00000256250,-0.08980776146330817,0.6186010821176993,False,0.8988704172144376
21300,ENSG00000256269,0.05136535303089178,0.6852695343103159,False,0.920990410494022
21301,ENSG00000256271,0.3553782706650358,0.012282432626636027,False,0.2161019059638683
21302,ENSG00000256274,0.23345973984589158,0.4258739673323978,False,0.8129416936738714
21303,ENSG00000256278,0.1992527404817963,0.22849374964384095,False,0.671580460716037
21304,ENSG00000256282,0.06203544775600582,0.7457259479379266,False,0.9382923941894886
21306,ENSG00000256294,0.11472965562454267,0.07593557769015653,False,0.45248490531402785
21307,ENSG00000256299,0.2614014758835544,0.2385028341040808,False,0.6815252554729012
21308,ENSG00000256304,0.20175194632835466,0.0966933215855715,False,0.4931784426453534
21309,ENSG00000256306,-0.4593738670608141,0.10367981799560602,False,0.5036838049453692
21310,ENSG00000256315,-0.017550727903640716,0.835601651226016,False,0.9627052411493798
21311,ENSG00000256316,0.3457011939382147,0.14492055504505552,False,0.5772677613068375
21312,ENSG00000256325,0.08624268960941511,0.7268953322086922,False,0.9333647360026397
21313,ENSG00000256338,-0.09124039823703356,0.5363632023549735,False,0.8654698042530746
21314,ENSG00000256360,0.12551945840871714,0.4892779139882689,False,0.8450363242732988
21315,ENSG00000256361,0.07477935239991602,0.6715018792613354,False,0.9158829691730522
21316,ENSG00000256379,0.11169882521122823,0.32235052174228573,False,0.748977628962077
21317,ENSG00000256383,0.07432025451318362,0.230917774979421,False,0.6739918002700822
21318,ENSG00000256391,-0.13059563316459663,0.7128161548820691,False,0.9300233038931903
21319,ENSG00000256392,-0.04095250589929312,0.4860683523812246,False,0.843597166920038
21320,ENSG00000256399,0.1660821868086755,0.3835125034943355,False,0.7898628566376503
21321,ENSG00000256422,0.09383813996332833,0.6123841856363078,False,0.8960616560729405
21322,ENSG00000256436,-0.00349154856095643,0.9814761201521962,False,0.9957754661450747
21323,ENSG00000256443,0.48710505210994337,0.04108472161105545,False,0.3589197476405503
21324,ENSG00000256458,-0.11300430254832426,0.4057003182974145,False,0.8026397676927172
21325,ENSG00000256463,-0.27403959574211934,0.39597498840617307,False,0.7964943745422512
21326,ENSG00000256464,0.17834199868892428,0.7818752441146654,False,0.9494463165795527
21327,ENSG00000256481,-0.21229522928733843,0.08642945266280748,False,0.47620330198142763
21328,ENSG00000256508,-0.02256037583813576,0.8814863566098046,False,0.9730983003112731
21329,ENSG00000256525,0.08402782852667776,0.49050158541268474,False,0.8456333327889589
21330,ENSG00000256530,-0.11161875306642632,0.5109920346635016,False,0.853352537836737
21331,ENSG00000256533,-0.017370878040071334,0.8779497039516421,False,0.972626137475702
21332,ENSG00000256540,-0.07803592927958192,0.5590205746451922,False,0.8744399080473831
21333,ENSG00000256542,0.1477338381960068,0.4790008300550419,False,0.8395187320693316
